Id,FirstName,LastName,Company,Status,LeadSource,CreatedDate,AnnualRevenue,Sector,ProductInterest,State
00Qf0e89a12c358,Jane,Thomas,Aperture Science 41,Nurturing,Cold Call,2025-07-11,5116113,Financial Services,Group Health Insurance,Bahia
00Qbda5803051ef,Alice,Anderson,Virtucon 96,Working,LinkedIn,2025-05-15,27537959,Financial Services,Fleet Auto Insurance,Sao Paulo
00Q33f4ff016f2a,Bob,Harris,Initech 57,New,Trade Show,2025-11-19,6925817,Financial Services,Corporate Life Insurance,Parana
00Q7463559c1f86,Eva,White,Black Mesa 88,New,Referral,2025-02-20,4397936,Healthcare,Fleet Auto Insurance,Santa Catarina
00Qacc7828f2af6,Alice,Brown,Acme Corp 33,New,Referral,2025-10-08,17667613,Financial Services,Cyber Liability Insurance,Distrito Federal
00Q85b44a2f59a7,Jack,Jackson,Soylent Corp 7,Closed - Converted,LinkedIn,2025-04-26,615877,FinTech,Commercial Property,Santa Catarina
00Q9f38c74b11d5,Kelly,Jackson,Stark Ind 70,New,Partner,2025-02-27,20102684,Financial Services,Corporate Life Insurance,Distrito Federal
00Qb7c8cf101e5c,David,Jackson,Umbrella Corp 65,New,Trade Show,2025-03-02,281658,FinTech,Corporate Life Insurance,Bahia
00Qab973b1f491d,Kelly,Brown,Globex 61,New,Referral,2025-07-31,365552,Insurance,Pension Fund Management,Bahia
00Q5abb33a073fa,Mia,Jackson,Virtucon 71,Working,Partner,2025-03-17,5440467,Banking,Group Health Insurance,Rio de Janeiro
00Q9cf547bd50bc,Henry,Williams,Black Mesa 39,New,Partner,2025-05-01,62705309,Financial Services,Pension Fund Management,Bahia
00Qf5183464192b,David,White,Initech 12,Closed - Converted,Web,2025-09-03,4726100,Financial Services,Corporate Life Insurance,Rio Grande do Sul
00Qc2059e7fa9df,Charlie,Harris,Virtucon 18,Closed - Converted,Trade Show,2025-09-25,1389972,Insurance,Group Health Insurance,Rio Grande do Sul
00Q1e0253683bca,Charlie,Moore,Black Mesa 81,Working,Trade Show,2025-07-20,2070028,Insurance,Corporate Life Insurance,Santa Catarina
00Q3e767dcbd8e2,Jane,Davis,Vandelay Ind 1,Closed - Converted,Web,2025-08-23,1670150,Healthcare,Cyber Liability Insurance,Minas Gerais
00Q49b2ed049f67,Jack,Williams,Dunder Mifflin 98,Working,Partner,2025-07-14,2130775,Insurance,Pension Fund Management,Rio Grande do Sul
00Q150cf7b3613e,Frank,Taylor,Tyrell Corp 65,Closed - Converted,Trade Show,2025-10-24,27198923,Financial Services,Directors & Officers (D&O),Parana
00Q56cb50dca553,Alice,Thomas,LexCorp 49,Closed - Converted,Partner,2025-03-28,18924631,Financial Services,Corporate Life Insurance,Sao Paulo
00Q68a0275a4bed,Frank,Jackson,Stark Ind 40,Nurturing,Referral,2025-02-10,1555427,Healthcare,Pension Fund Management,Minas Gerais
00Q83058a1037f9,Grace,Thomas,Vandelay Ind 88,Nurturing,Referral,2025-10-28,8943346,Banking,Commercial Property,Minas Gerais
00Q178a98906296,Liam,Williams,Massive Dynamic 67,Working,Partner,2025-09-17,637722,Insurance,Corporate Life Insurance,Distrito Federal
00Q499e288f359e,Grace,Miller,Gekko & Co 73,Closed - Converted,Referral,2025-10-05,131435,Insurance,Commercial Property,Rio Grande do Sul
00Qfc484e2dd300,Bob,Brown,Oscorp 76,New,Referral,2025-11-10,5639882,Financial Services,Commercial Property,Santa Catarina
00Q6116a9d44502,Alice,Johnson,MomCorp 61,New,Cold Call,2025-11-11,4944520,Banking,Corporate Life Insurance,Minas Gerais
00Q3251e5588634,Liam,Williams,Aperture Science 67,Closed - Converted,Web,2025-03-18,375872,FinTech,Cyber Liability Insurance,Rio de Janeiro
00Qa4e572b1768f,Jack,Anderson,Globex 8,Closed - Converted,Cold Call,2025-11-16,12322583,Financial Services,Group Health Insurance,Rio Grande do Sul
00Q422151e9345e,Charlie,Brown,LexCorp 17,Working,Trade Show,2025-05-06,35271784,Financial Services,Group Health Insurance,Sao Paulo
00Qe0c71494ddfd,John,Moore,Aperture Science 56,Nurturing,LinkedIn,2025-05-03,6576065,Insurance,Corporate Life Insurance,Sao Paulo
00Q20fc1d36df47,Mia,Anderson,Globex 3,Working,Trade Show,2025-01-09,4759717,Financial Services,Group Health Insurance,Santa Catarina
00Qc04772c65be8,Mia,Taylor,Hooli 70,Working,Cold Call,2025-07-13,8173078,Financial Services,Pension Fund Management,Sao Paulo
00Qc967a7e20564,Kelly,Brown,Massive Dynamic 59,Closed - Converted,LinkedIn,2025-03-23,1340587,Insurance,Cyber Liability Insurance,Minas Gerais
00Q71043542779b,Kelly,Williams,Umbrella Corp 7,New,Web,2025-03-31,4481594,Financial Services,Commercial Property,Minas Gerais
00Qa59fb0111d40,Jack,Williams,Oscorp 18,New,Trade Show,2025-01-18,1903359,Insurance,Fleet Auto Insurance,Rio Grande do Sul
00Q2f6ef21d75c6,Charlie,Jackson,Virtucon 18,Closed - Not Converted,Trade Show,2025-07-23,288299,Insurance,Pension Fund Management,Rio Grande do Sul
00Q759d40576b53,Frank,Miller,Gekko & Co 8,New,Web,2025-11-16,4068707,Financial Services,Pension Fund Management,Parana
00Q9bcd820aa1ab,Alice,White,Cyberdyne 58,New,Trade Show,2025-10-13,5110369,Insurance,Group Health Insurance,Parana
00Q6b723b68a111,Eva,Jackson,Initech 2,Closed - Converted,LinkedIn,2025-09-10,6827249,Financial Services,Fleet Auto Insurance,Sao Paulo
00Q683ba3b15bef,Henry,Jackson,Virtucon 62,Closed - Not Converted,LinkedIn,2025-10-29,1262180,Insurance,Pension Fund Management,Distrito Federal
00Q7410a6fa6b33,Jack,Davis,Initech 94,Closed - Converted,Partner,2025-09-20,5031464,Financial Services,Corporate Life Insurance,Bahia
00Qf2c450614521,Mia,Williams,LexCorp 31,New,Web,2025-07-18,505686,Insurance,Directors & Officers (D&O),Rio Grande do Sul
00Q6dc98e2247d4,Ivy,White,Wayne Ent 50,Nurturing,Partner,2025-08-13,1282303,Banking,Group Health Insurance,Santa Catarina
00Qdf1982191c50,Charlie,Jackson,Hooli 42,New,Referral,2025-08-16,2104672,Banking,Commercial Property,Sao Paulo
00Qec22bb14ac6f,Charlie,Harris,Stark Ind 96,New,Partner,2025-04-24,4768734,Financial Services,Group Health Insurance,Parana
00Q3148b8fd9e74,Eva,Williams,LexCorp 79,Closed - Converted,Referral,2025-10-05,20882754,Financial Services,Cyber Liability Insurance,Santa Catarina
00Q6f973412ea43,Charlie,Thomas,MomCorp 63,Closed - Converted,Trade Show,2025-06-30,28425080,Banking,Fleet Auto Insurance,Rio de Janeiro
00Q9f3375c5ff08,Alice,Taylor,Umbrella Corp 68,Closed - Converted,Partner,2025-07-19,2367922,Insurance,Corporate Life Insurance,Distrito Federal
00Qd8066dab9602,Ivy,Anderson,Gekko & Co 77,New,Web,2025-06-01,7781883,Financial Services,Corporate Life Insurance,Distrito Federal
00Q2ef42f97628b,Kelly,Davis,Dunder Mifflin 86,Working,Referral,2025-01-06,1481911,Banking,Corporate Life Insurance,Bahia
00Q740f93d4ea41,Grace,Moore,Oscorp 54,Closed - Converted,Cold Call,2025-10-29,1362521,FinTech,Directors & Officers (D&O),Parana
00Q56f759c32377,John,Harris,Hooli 19,Working,Partner,2025-06-28,1750348,Insurance,Pension Fund Management,Parana
00Q624f0753f7ce,John,Anderson,Wayne Ent 90,New,Partner,2025-03-02,4680183,Insurance,Pension Fund Management,Rio de Janeiro
00Q0c78bfc3d4a7,Kelly,Taylor,Dunder Mifflin 91,Working,Web,2025-06-07,632086,Insurance,Directors & Officers (D&O),Sao Paulo
00Q6d5052670aa4,John,Williams,Hooli 80,Closed - Not Converted,Partner,2025-07-15,847945,FinTech,Group Health Insurance,Bahia
00Q56ab20111472,David,Williams,Dunder Mifflin 52,New,Cold Call,2025-10-14,68596334,Financial Services,Commercial Property,Parana
00Qb32f02800d80,Mia,Moore,Acme Corp 11,Working,Web,2025-02-18,918544,Insurance,Directors & Officers (D&O),Bahia
00Q34773c154aab,Ivy,Taylor,LexCorp 35,Working,LinkedIn,2025-07-20,753094,Insurance,Directors & Officers (D&O),Rio Grande do Sul
00Qbcff03848568,Liam,Smith,Aperture Science 23,Working,Cold Call,2025-03-02,4042859,Insurance,Corporate Life Insurance,Bahia
00Qb592f25e629e,John,Johnson,Acme Corp 73,Working,Cold Call,2025-08-29,1327003,Insurance,Cyber Liability Insurance,Sao Paulo
00Q40530f89ae6b,Jack,Johnson,Stark Ind 13,New,Cold Call,2025-09-15,27611959,Financial Services,Commercial Property,Bahia
00Q9d6d4dd02bc6,Ivy,Taylor,Umbrella Corp 66,Nurturing,Partner,2025-11-05,32195228,Financial Services,Cyber Liability Insurance,Parana
00Q71fdc88454f3,Kelly,Wilson,Aperture Science 42,Nurturing,Web,2025-08-02,6248858,Financial Services,Commercial Property,Parana
00Qe0580601b705,Liam,Doe,Umbrella Corp 60,Closed - Converted,Referral,2025-06-14,637019,Insurance,Pension Fund Management,Sao Paulo
00Q4aaff7285a32,Jane,Williams,LexCorp 89,Working,Web,2025-06-18,4152221,Financial Services,Fleet Auto Insurance,Santa Catarina
00Q1a424806d14a,Mia,Jackson,Tyrell Corp 53,Closed - Converted,Cold Call,2025-04-04,9204262,Financial Services,Pension Fund Management,Sao Paulo
00Qc6eae0b4154a,Jack,Brown,Soylent Corp 41,Closed - Converted,Trade Show,2025-06-04,25033917,Financial Services,Cyber Liability Insurance,Parana
00Q74a30f0ece04,Mia,Anderson,Virtucon 93,Working,Referral,2025-08-14,5779748,Insurance,Fleet Auto Insurance,Bahia
00Qc57aa5c39313,Jane,White,Gekko & Co 64,Working,LinkedIn,2025-01-23,6089667,Financial Services,Commercial Property,Sao Paulo
00Qe2bd0f0e5223,Kelly,Anderson,Acme Corp 76,Working,Trade Show,2025-10-23,17686347,Financial Services,Directors & Officers (D&O),Parana
00Q86604eba57a6,Grace,Doe,LexCorp 77,Closed - Converted,Web,2025-04-30,1401970,Insurance,Group Health Insurance,Rio de Janeiro
00Qf22c959e8696,Frank,Jackson,Globex 97,Nurturing,Trade Show,2025-01-11,182837620,Financial Services,Pension Fund Management,Sao Paulo
00Q7bfd14200382,Liam,Harris,Gekko & Co 85,New,LinkedIn,2025-09-03,282105,Insurance,Pension Fund Management,Rio de Janeiro
00Qc31e408d2e67,Mia,Taylor,Stark Ind 20,Working,Trade Show,2025-04-20,55936822,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Q5dada0010e12,Frank,Anderson,Initech 66,Closed - Converted,Referral,2025-06-21,574153,Insurance,Fleet Auto Insurance,Distrito Federal
00Qa3bc35c013c6,Mia,Miller,Vandelay Ind 14,Closed - Converted,Partner,2025-08-16,5471728,Healthcare,Fleet Auto Insurance,Sao Paulo
00Qffc770dea69a,Mia,White,Black Mesa 56,Working,Referral,2025-10-26,5401171,Financial Services,Directors & Officers (D&O),Rio Grande do Sul
00Qa68f6c80def6,Charlie,Wilson,Cyberdyne 10,New,Referral,2025-03-06,14670834,Financial Services,Commercial Property,Rio de Janeiro
00Qa053e50bb8c2,Mia,Miller,Initech 7,Working,Trade Show,2025-04-12,7860061,Banking,Group Health Insurance,Rio Grande do Sul
00Qfb641e9826ce,Eva,Johnson,Umbrella Corp 82,Closed - Converted,Trade Show,2025-01-30,3984581,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Q46ba39e16b12,Jack,Anderson,Acme Corp 84,New,Cold Call,2025-01-02,1551130,Insurance,Cyber Liability Insurance,Distrito Federal
00Qb37f2ab28da5,Frank,Anderson,Initech 77,Closed - Converted,LinkedIn,2025-05-20,15136506,Banking,Commercial Property,Rio Grande do Sul
00Qa3df62b06b8d,Kelly,Smith,Oscorp 83,Working,Trade Show,2025-08-16,2423398,Insurance,Group Health Insurance,Sao Paulo
00Qab8b3307a61e,Liam,Brown,Globex 20,New,Cold Call,2025-05-11,6504177,Financial Services,Directors & Officers (D&O),Parana
00Qe6522c37fcda,Alice,Williams,Cyberdyne 74,New,LinkedIn,2025-08-30,15529298,Financial Services,Pension Fund Management,Bahia
00Q4cc4e62e5180,Kelly,Anderson,Stark Ind 72,Closed - Converted,Web,2025-07-09,765320,Insurance,Fleet Auto Insurance,Bahia
00Q625cfd18442c,John,Moore,Umbrella Corp 37,Nurturing,Trade Show,2025-08-10,387033,Insurance,Fleet Auto Insurance,Santa Catarina
00Q76812386d64b,Henry,Taylor,MomCorp 68,Nurturing,Cold Call,2025-09-17,914347,Insurance,Directors & Officers (D&O),Santa Catarina
00Q53dc7104f33d,Eva,Johnson,LexCorp 90,Closed - Converted,Trade Show,2025-11-11,1119085,Financial Services,Commercial Property,Rio de Janeiro
00Q71e76b3a046d,Alice,Smith,Oscorp 15,Closed - Converted,Partner,2025-07-27,11249955,Financial Services,Cyber Liability Insurance,Distrito Federal
00Qbf1d3a23bca7,Henry,Taylor,Globex 44,Working,Web,2025-04-13,6030388,Financial Services,Commercial Property,Rio de Janeiro
00Q040c8c7168c4,Frank,Moore,Globex 3,New,Web,2025-04-27,3556725,Insurance,Fleet Auto Insurance,Distrito Federal
00Qd194a103d1c1,Henry,Brown,Black Mesa 55,New,Web,2025-09-28,3078142,Financial Services,Corporate Life Insurance,Rio Grande do Sul
00Q32526602f751,Jack,Williams,LexCorp 68,Working,Referral,2025-11-20,1028570,FinTech,Fleet Auto Insurance,Rio Grande do Sul
00Qd86d7ef99562,Eva,Thomas,Oscorp 45,New,Referral,2025-09-22,1972276,FinTech,Corporate Life Insurance,Bahia
00Qdb5aa6c948a1,Ivy,Williams,Oscorp 86,Working,LinkedIn,2025-05-24,6244870,Financial Services,Cyber Liability Insurance,Minas Gerais
00Q4dcc92b6eae5,Frank,Moore,Oscorp 27,New,Referral,2025-08-21,1588539,Insurance,Group Health Insurance,Santa Catarina
00Q817f5f92a06f,Alice,Smith,Tyrell Corp 69,Nurturing,Cold Call,2025-02-05,1929274,FinTech,Corporate Life Insurance,Rio de Janeiro
00Q57d7a5314366,David,Anderson,Gekko & Co 39,Closed - Not Converted,Partner,2025-09-08,1781155,FinTech,Corporate Life Insurance,Minas Gerais
00Q5fda695e3a70,Bob,Wilson,Cyberdyne 78,Closed - Converted,Trade Show,2025-03-12,1119719,Insurance,Directors & Officers (D&O),Santa Catarina
00Q25d9661942a3,Jack,Harris,Cyberdyne 29,Closed - Converted,Cold Call,2025-03-31,8656804,Insurance,Commercial Property,Rio Grande do Sul
00Q894f31c44d45,Frank,Moore,Massive Dynamic 4,Working,Cold Call,2025-05-07,3438252,Healthcare,Pension Fund Management,Bahia
00Q7b2b71de65dd,Alice,Taylor,MomCorp 62,Closed - Not Converted,Referral,2025-01-21,2636414,Financial Services,Cyber Liability Insurance,Sao Paulo
00Qeb5728ddf17c,Ivy,White,Cyberdyne 48,Working,LinkedIn,2025-10-21,3659303,Insurance,Cyber Liability Insurance,Minas Gerais
00Qe1b01afb4b82,Mia,Doe,Massive Dynamic 2,New,Cold Call,2025-05-09,6452924,FinTech,Group Health Insurance,Minas Gerais
00Qc97a2428016e,Kelly,Wilson,Vandelay Ind 5,Working,Partner,2025-04-13,1057161,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Q3f09a50e9c4c,Grace,Thomas,Acme Corp 77,New,Web,2025-10-13,3244058,Insurance,Commercial Property,Distrito Federal
00Q4f321ed574dc,David,Moore,Aperture Science 21,New,Referral,2025-11-13,1227175,Financial Services,Pension Fund Management,Santa Catarina
00Q625f70778fb3,Eva,Wilson,Oscorp 73,New,Referral,2025-01-09,2506398,Insurance,Fleet Auto Insurance,Distrito Federal
00Q75c62d91c049,David,Davis,Wayne Ent 88,Working,Referral,2025-03-31,1656413,FinTech,Fleet Auto Insurance,Parana
00Qff0e316fef12,Jane,Doe,LexCorp 6,New,LinkedIn,2025-07-26,2774481,Healthcare,Corporate Life Insurance,Minas Gerais
00Qacd0a6717ac2,Mia,Smith,Wayne Ent 22,Working,LinkedIn,2025-03-19,19190487,Financial Services,Directors & Officers (D&O),Santa Catarina
00Qafa9d2fe9f6c,David,Jackson,Umbrella Corp 47,Closed - Converted,LinkedIn,2025-06-14,6046983,Financial Services,Corporate Life Insurance,Santa Catarina
00Q4b81a48b5186,David,Doe,Wayne Ent 41,New,Cold Call,2025-08-03,553969,Insurance,Cyber Liability Insurance,Distrito Federal
00Qad70cb7572e1,Mia,Johnson,Dunder Mifflin 17,Closed - Converted,Web,2025-01-20,5670487,Financial Services,Commercial Property,Santa Catarina
00Q127253734204,Frank,Thomas,MomCorp 81,Working,LinkedIn,2025-09-08,5072979,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Q3b101ce3e505,John,Jackson,Umbrella Corp 35,Closed - Converted,Referral,2025-05-01,2506877,Healthcare,Cyber Liability Insurance,Sao Paulo
00Q4a968e32dcf2,John,Wilson,LexCorp 40,New,LinkedIn,2025-03-27,5519989,Banking,Pension Fund Management,Rio Grande do Sul
00Q1f51076627d9,Frank,Doe,Vandelay Ind 84,Working,Web,2025-04-25,844589,FinTech,Pension Fund Management,Minas Gerais
00Qf7b971c41500,Mia,Taylor,Initech 40,Working,Referral,2025-06-02,1656403,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q25f392a88009,David,Brown,Wayne Ent 20,Closed - Converted,Partner,2025-04-29,24698485,Financial Services,Corporate Life Insurance,Bahia
00Qca16584c0ae8,Ivy,Thomas,Tyrell Corp 47,Working,LinkedIn,2025-02-01,246729,FinTech,Fleet Auto Insurance,Distrito Federal
00Qa93f1f1a54b9,Mia,Harris,Hooli 30,New,Web,2025-07-30,3364628,Insurance,Directors & Officers (D&O),Rio Grande do Sul
00Qdec0dce3e21f,Kelly,Brown,Oscorp 6,New,Web,2025-08-15,4225545,Retail,Cyber Liability Insurance,Minas Gerais
00Qc62c71cbeab6,Eva,Harris,MomCorp 47,Working,Trade Show,2025-04-18,29239405,Financial Services,Directors & Officers (D&O),Sao Paulo
00Q4a36996ce46d,David,Johnson,Tyrell Corp 34,Nurturing,Trade Show,2025-04-05,1740944,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Q1540371b5df1,Alice,Brown,Initech 93,Closed - Converted,Cold Call,2025-01-31,4020783,Insurance,Directors & Officers (D&O),Sao Paulo
00Q9ae4e1be8cf4,David,Davis,Massive Dynamic 90,New,LinkedIn,2025-08-03,735052,Insurance,Fleet Auto Insurance,Sao Paulo
00Q9e68ccaaec3e,Jane,Davis,Cyberdyne 48,Working,Web,2025-02-15,646557,Insurance,Directors & Officers (D&O),Parana
00Q66dca6ded076,Henry,Doe,LexCorp 7,New,Cold Call,2025-04-23,249487,Insurance,Group Health Insurance,Santa Catarina
00Qdc25b87f06a4,John,Taylor,Tyrell Corp 53,Working,LinkedIn,2025-01-13,4850561,Financial Services,Corporate Life Insurance,Distrito Federal
00Q940b9c9e945e,Bob,Brown,Oscorp 18,Working,Partner,2025-01-03,36320053,Banking,Cyber Liability Insurance,Parana
00Qf3e2b516c469,Frank,Wilson,Tyrell Corp 73,New,Web,2025-07-31,2481755,Insurance,Directors & Officers (D&O),Parana
00Q6e8ab9b266cf,Jack,Wilson,Tyrell Corp 75,New,Web,2025-05-04,3711804,Insurance,Fleet Auto Insurance,Bahia
00Q2df8bc4921a6,Frank,Williams,Hooli 82,Working,Web,2025-02-19,1383172,Retail,Group Health Insurance,Rio de Janeiro
00Q03b9307ab852,Ivy,Harris,Tyrell Corp 88,Working,Cold Call,2025-06-03,813577,FinTech,Fleet Auto Insurance,Bahia
00Q74095cf7fd4a,Bob,White,Tyrell Corp 26,Working,LinkedIn,2025-07-22,7223710,Financial Services,Fleet Auto Insurance,Distrito Federal
00Qc591f386cf54,Jane,White,Initech 11,New,Web,2025-04-29,160726,Insurance,Fleet Auto Insurance,Rio Grande do Sul
00Qf2daf0936fb6,Jack,Williams,Umbrella Corp 5,Working,Referral,2025-10-10,4601848,Financial Services,Commercial Property,Distrito Federal
00Qccdfc4fe1072,Jane,Smith,Vandelay Ind 13,Working,Trade Show,2025-07-23,1381465,Insurance,Cyber Liability Insurance,Minas Gerais
00Qcd4f8992e02c,John,Jackson,Globex 91,Working,Partner,2025-08-06,148383,Healthcare,Pension Fund Management,Rio de Janeiro
00Q4e2ef183cd90,Kelly,Jackson,Acme Corp 63,Working,Web,2025-01-13,18636931,Financial Services,Directors & Officers (D&O),Bahia
00Qa8c6b21e79c5,Bob,Johnson,Globex 89,Nurturing,Trade Show,2025-05-17,5635111,Financial Services,Fleet Auto Insurance,Parana
00Q605262603304,Henry,Wilson,Cyberdyne 2,Working,Cold Call,2025-05-29,2065861,Insurance,Directors & Officers (D&O),Distrito Federal
00Q4281f85283d5,Ivy,Smith,Wayne Ent 45,Closed - Converted,LinkedIn,2025-11-12,1939820,Insurance,Pension Fund Management,Santa Catarina
00Q623dd871f178,Mia,Moore,Dunder Mifflin 91,Closed - Converted,Cold Call,2025-07-31,16506152,Banking,Cyber Liability Insurance,Parana
00Q6c2cb04870a3,Henry,Jackson,Massive Dynamic 21,New,LinkedIn,2025-04-17,2444588,Insurance,Pension Fund Management,Santa Catarina
00Qcda6326a5b65,John,Williams,MomCorp 17,Working,Cold Call,2025-02-05,30431103,Financial Services,Cyber Liability Insurance,Santa Catarina
00Q9cd823896317,Jane,Jackson,Oscorp 80,Closed - Converted,Referral,2025-04-06,14085247,Banking,Cyber Liability Insurance,Rio Grande do Sul
00Qf55432282874,Henry,White,Initech 84,Closed - Not Converted,Web,2025-06-09,418520,Healthcare,Directors & Officers (D&O),Minas Gerais
00Qfb52c7f23fba,John,Smith,Tyrell Corp 62,Working,Partner,2025-11-08,596718,Insurance,Cyber Liability Insurance,Bahia
00Q67c8372572ea,David,Williams,Tyrell Corp 9,Closed - Not Converted,Referral,2025-10-23,4163657,Financial Services,Group Health Insurance,Rio de Janeiro
00Q28b6b02c30a4,Henry,Harris,Initech 93,Closed - Converted,Referral,2025-08-25,547380,Insurance,Commercial Property,Bahia
00Q4840e679a879,Grace,Brown,Stark Ind 93,Working,Partner,2025-05-13,10455564,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q3ab6185bd76a,Grace,Taylor,Soylent Corp 57,New,Cold Call,2025-11-20,242247,Insurance,Fleet Auto Insurance,Sao Paulo
00Q4b4d89daff04,Jack,Doe,Tyrell Corp 37,New,Cold Call,2025-05-27,7430967,Financial Services,Corporate Life Insurance,Santa Catarina
00Q57fa1c71d6e8,Kelly,Harris,Stark Ind 15,New,Cold Call,2025-07-03,3017918,Healthcare,Cyber Liability Insurance,Rio de Janeiro
00Qdaea4e30669a,Charlie,Moore,LexCorp 39,New,Partner,2025-01-18,77416307,Financial Services,Corporate Life Insurance,Minas Gerais
00Qd423d9ec3754,Charlie,Taylor,Umbrella Corp 94,Closed - Converted,LinkedIn,2025-06-07,1193849,Healthcare,Cyber Liability Insurance,Santa Catarina
00Qfbdb0ea9b6e5,Liam,Williams,Oscorp 62,Closed - Not Converted,Web,2025-03-27,833906,Insurance,Group Health Insurance,Rio de Janeiro
00Q6d7464a23cdc,Bob,Jackson,Aperture Science 41,New,Web,2025-08-22,13552930,Banking,Commercial Property,Minas Gerais
00Qe2cdfaaa8c19,Jack,Brown,Stark Ind 2,New,Partner,2025-05-19,3178098,Financial Services,Group Health Insurance,Rio Grande do Sul
